ID,Price,Date,Postcode,Type,Ownership,Street Number,Flat Number,Street Name,Area,Town,City,County,PricePer,NumOfRms,HouseSize,EnergyEfficiency,BuildDate,Postcode Prefix,Year
{989DC63E-92A4-4BA3-93D1-F6EC8EA4B6AA},79995,1995-02-10 00:00,E3 4SY,T,F,102,,HAMLETS WAY,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,744.832402234637,6.0,107.4,58.0,1929.0,E3,1995
{2A289E9E-9202-CDC8-E050-A8C063054829},50000,1995-02-16 00:00,E3 3AA,F,L,88C,,BOW ROAD,,LONDON,TOWER HAMLETS,GREATER LONDON,1388.88888888889,2.0,36.0,68.0,1900.0,E3,1995
{F3A9F040-8FB7-43DD-BDF9-B3E5A3411C51},78000,1995-02-17 00:00,E3 2QN,F,L,2E,,MORELAND COTTAGES,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,1278.68852459016,3.0,61.0,49.0,1929.0,E3,1995
{2A289E9D-23D1-CDC8-E050-A8C063054829},40000,1995-02-23 00:00,E3 4SU,F,L,"CONISTON HOUSE, 1",FLAT 38,SOUTHERN GROVE,,LONDON,TOWER HAMLETS,GREATER LONDON,599.520383693046,3.0,66.72,73.0,1966.0,E3,1995
{2A289E9D-3C69-CDC8-E050-A8C063054829},30000,1995-02-23 00:00,E3 3QU,F,L,15,,BROCK PLACE,,LONDON,TOWER HAMLETS,GREATER LONDON,389.61038961039,4.0,77.0,73.0,1966.0,E3,1995
{9490EDFF-224F-44D9-A6A4-A6503F52A200},55000,1995-02-24 00:00,E3 2BH,F,L,MARINA COURT,FLAT 17,ALFRED STREET,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,937.127278923156,3.0,58.69,65.0,1966.0,E3,1995
{C366A70A-2EC5-4AA5-B6B2-AC38670F4A8F},64395,1995-02-24 00:00,E3 4XE,F,L,"BENTLEY HOUSE, 21",FLAT 2,WELLINGTON WAY,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,1130.3317535545,3.0,56.97,70.0,1995.0,E3,1995
{2A289E9E-E6EF-CDC8-E050-A8C063054829},30500,1995-02-24 00:00,E3 4SU,F,L,"CONISTON HOUSE, 1",FLAT 33,SOUTHERN GROVE,,LONDON,TOWER HAMLETS,GREATER LONDON,663.04347826087,2.0,46.0,68.0,1966.0,E3,1995
{24E35C81-21DC-4713-8ABB-4E66ED952104},66995,1995-02-28 00:00,E3 4XP,F,L,"CRESTA HOUSE, 12",FLAT 7,IRETON STREET,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,982.619536520974,3.0,68.18,82.0,1995.0,E3,1995
{8C597B06-F96C-4E4A-BD60-3C40F523797A},54495,1995-02-28 00:00,E3 4XP,F,L,"CRESTA HOUSE, 12",FLAT 6,IRETON STREET,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,1322.69417475728,2.0,41.2,84.0,0.0,E3,1995
{E7E03BBA-9BF2-458D-BF8D-DA3C867CEAEB},65795,1995-02-28 00:00,E3 4XP,F,L,"CRESTA HOUSE, 12",FLAT 10,IRETON STREET,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,1215.49972288934,3.0,54.13,72.0,1990.0,E3,1995
{2A289E9F-8649-CDC8-E050-A8C063054829},35000,1995-02-28 00:00,E3 4JL,T,F,1,,ERIC STREET,,LONDON,TOWER HAMLETS,GREATER LONDON,387.16814159292,4.0,90.4,45.0,1900.0,E3,1995
{2A289E9E-17FE-CDC8-E050-A8C063054829},33000,1995-03-01 00:00,E3 5TL,F,L,HOOKE HOUSE,FLAT 11,GERNON ROAD,,LONDON,TOWER HAMLETS,GREATER LONDON,494.085941009133,3.0,66.79,72.0,1966.0,E3,1995
{35E79E19-F9F9-4AF7-9494-7E39FBA0C6F5},97000,1995-03-02 00:00,E3 4QU,T,F,84,,CLINTON ROAD,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,973.211598274305,6.0,99.67,57.0,1929.0,E3,1995
{ED3C10D9-4FE5-48CD-AB58-DB0B95C0E35B},69495,1995-03-09 00:00,E3 5NQ,F,L,235,FLAT 24,OLD FORD ROAD,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,1346.8023255814,3.0,51.6,77.0,1995.0,E3,1995
{6A2E2BD9-A3AE-43F3-9056-9A5B650697E9},65995,1995-03-10 00:00,E3 4XP,F,L,"CRESTA HOUSE, 12",FLAT 11,IRETON STREET,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,1247.77840801664,3.0,52.89,75.0,1995.0,E3,1995
{2A289E9F-E95E-CDC8-E050-A8C063054829},31650,1995-03-10 00:00,E3 3EF,F,L,"MARSALIS HOUSE, 131",FLAT 9,RAINHILL WAY,,LONDON,TOWER HAMLETS,GREATER LONDON,711.555755395683,2.0,44.48,66.0,1990.0,E3,1995
{A445DA8F-636A-4A60-998A-81749A6DEEE6},66495,1995-03-15 00:00,E3 4XP,F,L,"CRESTA HOUSE, 12",FLAT 4,IRETON STREET,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,1166.57894736842,4.0,57.0,75.0,1995.0,E3,1995
{2A289E9D-BF25-CDC8-E050-A8C063054829},35000,1995-03-17 00:00,E3 3BZ,F,L,67,,PATRICK CONNOLLY GARDENS,,LONDON,TOWER HAMLETS,GREATER LONDON,426.829268292683,5.0,82.0,72.0,1975.0,E3,1995
{E55DBB0E-6EE0-43AF-BD07-D2CA2E462CCA},62270,1995-03-17 00:00,E3 4XP,F,L,"CRESTA HOUSE, 12",FLAT 1,IRETON STREET,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,1121.98198198198,4.0,55.5,69.0,1995.0,E3,1995
{B7087F63-2814-49F8-AAB8-3BCACFF40592},119500,1995-03-17 00:00,E3 5AP,T,F,29,,RHONDDA GROVE,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,865.942028985507,6.0,138.0,40.0,1900.0,E3,1995
{E863C26C-643A-4BEB-9FE1-51F514C098A6},86500,1995-03-20 00:00,E3 5AP,F,L,14,BASEMENT FLAT,RHONDDA GROVE,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,1201.38888888889,2.0,72.0,41.0,1900.0,E3,1995
{C81A4B7C-2BE2-4BA2-9262-24FA561A646F},57000,1995-03-20 00:00,E3 2UF,F,L,LEXINGTON BUILDING,FLAT 521,FAIRFIELD ROAD,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,2054.05405405405,1.0,27.75,69.0,1995.0,E3,1995
{B037201A-9A85-40A8-9DFF-90DA74E991EB},69995,1995-03-21 00:00,E3 5NQ,F,L,235,FLAT 20,OLD FORD ROAD,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,1366.55603279969,3.0,51.22,68.0,1995.0,E3,1995
{2A289E9E-E593-CDC8-E050-A8C063054829},25000,1995-03-21 00:00,E3 5ER,F,L,DENNIS HOUSE,FLAT 36,ROMAN ROAD,,LONDON,TOWER HAMLETS,GREATER LONDON,609.756097560976,2.0,41.0,51.0,1975.0,E3,1995
{2A80211C-E9A0-4D3C-84DE-C467934615D0},117000,1995-03-22 00:00,E3 5RP,T,F,113,,GROVE ROAD,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,672.413793103448,6.0,174.0,65.0,1900.0,E3,1995
{6D0CC95F-72C3-479E-ADDB-878E00544BB2},84995,1995-03-23 00:00,E3 5NQ,F,L,235,FLAT 37,OLD FORD ROAD,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,1257.3224852071,3.0,67.6,78.0,1995.0,E3,1995
{2A289E9F-F14F-CDC8-E050-A8C063054829},48000,1995-03-24 00:00,E3 2LH,F,L,5,,CANDY STREET,,LONDON,TOWER HAMLETS,GREATER LONDON,611.464968152866,4.0,78.5,69.0,1975.0,E3,1995
{E9E5650A-7EA0-4865-A8D4-2C6A1E420F35},113000,1995-03-27 00:00,E3 5AU,T,F,93,,LICHFIELD ROAD,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,1104.59433040078,5.0,102.3,40.0,1929.0,E3,1995
{6664CC43-D028-4F6F-B3B0-4BF10DA1BDD6},64495,1995-03-27 00:00,E3 4XP,F,L,"CRESTA HOUSE, 12",FLAT 8,IRETON STREET,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,1131.49122807018,5.0,57.0,80.0,1990.0,E3,1995
{0116BD21-FCB2-4D20-AF0F-D9137871F54B},90000,1995-03-27 00:00,E3 2TJ,T,F,14,,WREXHAM ROAD,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,770.811921891059,3.0,116.76,60.0,1929.0,E3,1995
{9B863CE6-6057-4F67-B38D-E5B0653774AC},111500,1995-03-29 00:00,E3 5AR,T,F,29,,ABERAVON ROAD,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,1364.74908200734,5.0,81.7,42.0,1900.0,E3,1995
{41B11244-17D4-49AE-B575-8C44B012D7B9},65995,1995-03-30 00:00,E3 4XE,F,L,"BENTLEY HOUSE, 21",FLAT 1,WELLINGTON WAY,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,1294.01960784314,3.0,51.0,74.0,0.0,E3,1995
{4F8CF804-965D-4F29-AD4D-B6545DE44648},67545,1995-03-31 00:00,E3 4XF,F,L,"DAIMLER HOUSE, 31",FLAT 10,WELLINGTON WAY,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,1218.12443642922,3.0,55.45,72.0,1995.0,E3,1995
{54C95FF2-D42B-4F3E-84DA-B88D779AB57F},56995,1995-03-31 00:00,E3 5NQ,F,L,235,FLAT 6,OLD FORD ROAD,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,1295.34090909091,2.0,44.0,75.0,1995.0,E3,1995
{AEB1F077-5063-419D-B78F-44263677D804},63500,1995-03-31 00:00,E3 5NQ,F,L,235,FLAT 33,OLD FORD ROAD,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,1411.11111111111,2.0,45.0,76.0,1995.0,E3,1995
{1D7D6CF6-7605-4A14-BC11-9040A55FF5D9},59000,1995-03-31 00:00,E3 5NE,T,F,11,,DRIFFIELD ROAD,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,571.483920960868,5.0,103.24,60.0,1900.0,E3,1995
{6A718F85-54CA-457F-99E8-AAB176465B5D},69995,1995-03-31 00:00,E3 5NQ,F,L,235,FLAT 7,OLD FORD ROAD,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,999.928571428571,3.0,70.0,67.0,0.0,E3,1995
{2A08A733-7621-456D-8766-614D328AAD22},64495,1995-04-03 00:00,E3 4XP,F,L,"CRESTA HOUSE, 12",FLAT 5,IRETON STREET,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,1111.98275862069,3.0,58.0,77.0,1982.0,E3,1995
{44214143-CC9F-4A0C-A13A-33F07236500F},143000,1995-04-03 00:00,E3 2DA,T,F,21,,COBORN ROAD,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,1181.81818181818,5.0,121.0,56.0,1929.0,E3,1995
{4412467A-02B5-40A2-8E05-9E65B15B0DA5},66995,1995-04-03 00:00,E3 4XF,F,L,"DAIMLER HOUSE, 31",FLAT 11,WELLINGTON WAY,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,1288.36538461538,3.0,52.0,73.0,0.0,E3,1995
{2A289E9F-3778-CDC8-E050-A8C063054829},42000,1995-04-06 00:00,E3 4ER,T,F,168,,SWATON ROAD,,LONDON,TOWER HAMLETS,GREATER LONDON,451.612903225806,5.0,93.0,67.0,1900.0,E3,1995
{9A3147EA-A6B9-4162-B90B-B45DEC5E5E2C},62000,1995-04-07 00:00,E3 4XF,F,L,"DAIMLER HOUSE, 31",FLAT 8,WELLINGTON WAY,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,1121.15732368897,3.0,55.3,77.0,1995.0,E3,1995
{2A289E9E-055F-CDC8-E050-A8C063054829},31800,1995-04-07 00:00,E3 4BB,F,L,58,,BELTON WAY,,LONDON,TOWER HAMLETS,GREATER LONDON,454.285714285714,3.0,70.0,71.0,1966.0,E3,1995
{2A289E9D-579F-CDC8-E050-A8C063054829},38000,1995-04-07 00:00,E3 5QS,F,L,421A,,ROMAN ROAD,,LONDON,TOWER HAMLETS,GREATER LONDON,734.441437959026,2.0,51.74,42.0,1900.0,E3,1995
{900B9856-C221-4CD5-A8E6-4A48209142C5},108000,1995-04-07 00:00,E3 5DB,T,F,10,,STRAHAN ROAD,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,1028.57142857143,5.0,105.0,52.0,1900.0,E3,1995
{D6BA25C0-D29F-405B-B297-594AAC9DF0AB},54495,1995-04-07 00:00,E3 4XP,F,L,"CRESTA HOUSE, 12",FLAT 9,IRETON STREET,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,1297.5,2.0,42.0,76.0,1995.0,E3,1995
{3B2C502A-C937-45E1-BC42-38A551308EC8},65000,1995-04-07 00:00,E3 3EQ,F,L,149,,RAINHILL WAY,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,812.5,4.0,80.0,73.0,1990.0,E3,1995
{3736F9F0-4921-4CFA-BA95-2D618240F343},66495,1995-04-07 00:00,E3 4XF,F,L,"DAIMLER HOUSE, 31",FLAT 4,WELLINGTON WAY,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,1127.03389830508,3.0,59.0,77.0,1995.0,E3,1995
{2A289E9F-7AF5-CDC8-E050-A8C063054829},38950,1995-04-07 00:00,E3 3PT,F,L,101,,FERN STREET,,LONDON,TOWER HAMLETS,GREATER LONDON,486.449356812789,4.0,80.07,62.0,1975.0,E3,1995
{7412B280-9DC7-49F2-8AAB-D0B677017EE8},71500,1995-04-10 00:00,E3 5AT,T,F,18,,LICHFIELD ROAD,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,657.108721624851,6.0,108.81,60.0,1900.0,E3,1995
{806553A3-884A-4344-A0FC-96091EDEFC44},69995,1995-04-10 00:00,E3 5NQ,F,L,235,FLAT 5,OLD FORD ROAD,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,1256.71041528269,3.0,55.697,80.0,1995.0,E3,1995
{8813FD83-10A6-44EA-9AA4-23837E404806},107000,1995-04-11 00:00,E3 5DD,T,F,20,,ARBERY ROAD,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,1038.83495145631,6.0,103.0,62.0,1929.0,E3,1995
{3D7328E2-665D-4805-A1FD-4062C92E50AE},52695,1995-04-11 00:00,E3 4XP,F,L,"CRESTA HOUSE, 12",FLAT 3,IRETON STREET,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,1285.24390243902,2.0,41.0,69.0,1990.0,E3,1995
{F71C8885-0BC2-4D13-A489-46A14D448B7F},62500,1995-04-12 00:00,E3 5AX,T,F,18,,GROVE ROAD,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,868.055555555556,3.0,72.0,58.0,1929.0,E3,1995
{BF7D9DD0-5481-48B5-8E6C-4A2BE57D41FF},77995,1995-04-13 00:00,E3 2UR,F,L,PARK WEST BUILDING,FLAT 211,FAIRFIELD ROAD,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,1209.41231198635,2.0,64.49,68.0,1995.0,E3,1995
{6D312075-0391-486D-B987-39612B622FE4},56995,1995-04-13 00:00,E3 5NQ,F,L,235,FLAT 34,OLD FORD ROAD,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,1149.09274193548,2.0,49.6,74.0,1995.0,E3,1995
{2A289E9F-A047-CDC8-E050-A8C063054829},37000,1995-04-13 00:00,E3 2SY,F,L,22,,BRYMAY CLOSE,,LONDON,TOWER HAMLETS,GREATER LONDON,1027.77777777778,2.0,36.0,73.0,1990.0,E3,1995
{01AC12D3-5C0F-4D91-B31B-2748BAA57555},64995,1995-04-13 00:00,E3 2US,F,L,PARK CENTRAL BUILDING,FLAT 18,FAIRFIELD ROAD,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,1382.87234042553,3.0,47.0,45.0,1900.0,E3,1995
{E000CE27-4B97-4764-8952-676A6D12C4CD},82495,1995-04-13 00:00,E3 5NQ,F,L,235,FLAT 36,OLD FORD ROAD,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,1330.56451612903,3.0,62.0,71.0,1995.0,E3,1995
{2A289E9F-21AC-CDC8-E050-A8C063054829},31250,1995-04-13 00:00,E3 4BP,T,F,145,,KNAPP ROAD,,LONDON,TOWER HAMLETS,GREATER LONDON,325.520833333333,6.0,96.0,68.0,1900.0,E3,1995
{64D75566-3044-4B3D-80BE-3DD90A9013F7},80995,1995-04-18 00:00,E3 2UR,F,L,PARK WEST BUILDING,FLAT 210,FAIRFIELD ROAD,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,1595.33188891077,3.0,50.77,67.0,0.0,E3,1995
{F99CEA07-0E00-4DDE-BB04-67F777801BA7},52695,1995-04-18 00:00,E3 4XF,F,L,"DAIMLER HOUSE, 31",FLAT 3,WELLINGTON WAY,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,1294.71744471744,2.0,40.7,80.0,0.0,E3,1995
{2A289E9F-E8DB-CDC8-E050-A8C063054829},45500,1995-04-18 00:00,E3 5TA,F,L,362,FLAT D,OLD FORD ROAD,,LONDON,TOWER HAMLETS,GREATER LONDON,1378.78787878788,2.0,33.0,70.0,1929.0,E3,1995
{BB007BD2-9500-4C19-A136-CB2EB0777A62},73000,1995-04-18 00:00,E3 5QX,T,F,40,,ELLESMERE ROAD,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,632.582322357019,6.0,115.4,53.0,1900.0,E3,1995
{BF25028D-8BD3-4D43-A412-CA275839DA2D},61995,1995-04-19 00:00,E3 2UR,F,L,PARK WEST BUILDING,FLAT 8,FAIRFIELD ROAD,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,1832.00354609929,2.0,33.84,48.0,1990.0,E3,1995
{2A289E9C-F676-CDC8-E050-A8C063054829},25000,1995-04-19 00:00,E3 5LX,F,L,453A,,ROMAN ROAD,,LONDON,TOWER HAMLETS,GREATER LONDON,595.238095238095,2.0,42.0,57.0,1900.0,E3,1995
{DDC5864E-8296-4410-B777-BD901B40D2EC},62000,1995-04-20 00:00,E3 2UE,F,L,LEXINGTON BUILDING,FLAT 324,FAIRFIELD ROAD,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,1228.93954410307,2.0,50.45,52.0,1929.0,E3,1995
{854DAFD3-5859-458A-8DF4-DF3E4A1E493C},58995,1995-04-20 00:00,E3 2UR,F,L,PARK WEST BUILDING,FLAT 312,FAIRFIELD ROAD,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,1072.63636363636,2.0,55.0,57.0,1995.0,E3,1995
{6A63C13B-82FC-4AB9-81EA-E69213F92AE4},77495,1995-04-20 00:00,E3 2UR,F,L,PARK WEST BUILDING,FLAT 111,FAIRFIELD ROAD,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,1192.23076923077,3.0,65.0,41.0,0.0,E3,1995
{83A03090-32B8-462C-81FE-052E3DEF8C4D},86995,1995-04-21 00:00,E3 2UR,F,L,PARK WEST BUILDING,FLAT 33,FAIRFIELD ROAD,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,1208.26388888889,3.0,72.0,62.0,1995.0,E3,1995
{FF756010-3F73-4612-A292-A496E18FF4E8},84995,1995-04-21 00:00,E3 2UR,F,L,PARK WEST BUILDING,FLAT 43,FAIRFIELD ROAD,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,1214.21428571429,3.0,70.0,60.0,1995.0,E3,1995
{2A289E9E-DEB5-CDC8-E050-A8C063054829},39000,1995-04-21 00:00,E3 3HZ,F,L,BOWDEN HOUSE,FLAT 8,RAINHILL WAY,,LONDON,TOWER HAMLETS,GREATER LONDON,548.986486486486,3.0,71.04,77.0,1966.0,E3,1995
{0F138A18-0B3B-451A-999B-E9A0B6562E69},79495,1995-04-24 00:00,E3 2US,F,L,PARK CENTRAL BUILDING,FLAT 310,FAIRFIELD ROAD,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,1153.77358490566,3.0,68.9,58.0,1995.0,E3,1995
{2A289E9D-8EC7-CDC8-E050-A8C063054829},22000,1995-04-25 00:00,E3 4JB,F,L,WEARMOUTH HOUSE,FLAT 26,JOSEPH STREET,,LONDON,TOWER HAMLETS,GREATER LONDON,297.297297297297,5.0,74.0,75.0,1966.0,E3,1995
{1B60D5E4-9254-47A5-87CD-7A0B39561354},51500,1995-04-26 00:00,E3 2UH,F,L,LEXINGTON BUILDING,FLAT 204,FAIRFIELD ROAD,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,949.834009590557,2.0,54.22,26.0,1900.0,E3,1995
{E8709B61-7F40-45A2-B198-F3A9E60F0E02},56995,1995-04-27 00:00,E3 2US,F,L,PARK CENTRAL BUILDING,FLAT 312,FAIRFIELD ROAD,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,1295.34090909091,2.0,44.0,59.0,1949.0,E3,1995
{448926FA-5CA6-47F2-860A-C1EF4D85688C},54995,1995-04-27 00:00,E3 5NQ,F,L,235,FLAT 1,OLD FORD ROAD,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,1338.40350450231,2.0,41.09,72.0,1995.0,E3,1995
{2A289E9E-413A-CDC8-E050-A8C063054829},40000,1995-04-27 00:00,E3 4LU,F,L,ST. CLAIR HOUSE,FLAT 8,BRITISH STREET,,LONDON,TOWER HAMLETS,GREATER LONDON,421.052631578947,4.0,95.0,70.0,1995.0,E3,1995
{BC40EA26-392D-4B67-85CF-3107635DED45},64000,1995-04-28 00:00,E3 4DS,S,F,7,,CAMPBELL ROAD,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,524.590163934426,6.0,122.0,53.0,1900.0,E3,1995
{13EC3297-8442-423D-8817-4C1029A0D880},55495,1995-04-28 00:00,E3 4XP,F,L,"CRESTA HOUSE, 12",FLAT 12,IRETON STREET,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,1366.87192118227,2.0,40.6,82.0,1990.0,E3,1995
{B6AA0E74-74AA-4F64-93C7-7D6FCABF0973},108000,1995-04-28 00:00,E3 2EH,T,F,10,,TREDEGAR ROAD,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,818.181818181818,5.0,132.0,51.0,1929.0,E3,1995
{C20DF4BF-5628-4F5A-A2FA-95C2FEDE40B7},54995,1995-04-28 00:00,E3 4XF,F,L,"DAIMLER HOUSE, 31",FLAT 9,WELLINGTON WAY,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,1346.26682986536,2.0,40.85,83.0,1990.0,E3,1995
{81B8F695-7E35-43A2-82B2-347A48B8FD6C},102000,1995-04-28 00:00,E3 5QX,T,F,22,,ELLESMERE ROAD,LONDON,LONDON,TOWER HAMLETS,GREATER LONDON,816.0,4.0,125.0,66.0,1929.0,E3,1995
