ID,Price,Date,Postcode,Type,Ownership,Street Number,Flat Number,Street Name,Area,Town,City,County,PricePer,NumOfRms,HouseSize,EnergyEfficiency,BuildDate,Postcode Prefix,Year
{2A289E9C-E4A9-CDC8-E050-A8C063054829},44000,1995-02-06 00:00,HA9 8NR,F,L,"ELMSTEAD COURT, 71 - 81",FLAT 4,ELMSTEAD AVENUE,,WEMBLEY,BRENT,GREATER LONDON,733.333333333333,3.0,60.0,62.0,1949.0,HA9,1995
{2A289E9F-A6CC-CDC8-E050-A8C063054829},46000,1995-02-07 00:00,HA9 0RE,F,L,RAGLAN COURT,11,EMPIRE WAY,,WEMBLEY,BRENT,GREATER LONDON,666.376937563378,3.0,69.03,65.0,1966.0,HA9,1995
{69A97B49-B86F-4961-8C60-82FE580C692E},80000,1995-02-07 00:00,HA9 6EY,S,F,7,,ALDBURY AVENUE,WEMBLEY,WEMBLEY,BRENT,GREATER LONDON,1012.6582278481,5.0,79.0,36.0,1929.0,HA9,1995
{2A289E9C-E339-CDC8-E050-A8C063054829},44950,1995-02-07 00:00,HA9 7JA,F,L,19A,,ELM ROAD,,WEMBLEY,BRENT,GREATER LONDON,651.449275362319,4.0,69.0,68.0,1949.0,HA9,1995
{915BEB01-CFA8-4C4D-A0B4-31C39A1EBCC1},105000,1995-02-07 00:00,HA9 8PZ,S,F,278,,CARLTON AVENUE EAST,WEMBLEY,WEMBLEY,BRENT,GREATER LONDON,981.308411214953,5.0,107.0,57.0,1929.0,HA9,1995
{C68188C2-C47E-4B62-A810-0881CD557D7C},55000,1995-02-08 00:00,HA9 6LN,F,L,NEELD COURT,7,NEELD CRESCENT,WEMBLEY,WEMBLEY,BRENT,GREATER LONDON,699.211797609967,5.0,78.66,53.0,1929.0,HA9,1995
{2A289E9E-B091-CDC8-E050-A8C063054829},44000,1995-02-10 00:00,HA9 7HG,F,L,176,,LONDON ROAD,,WEMBLEY,BRENT,GREATER LONDON,745.762711864407,3.0,59.0,63.0,1966.0,HA9,1995
{317D3345-ADA8-407D-8B05-660F7990A2EE},94500,1995-02-10 00:00,HA9 9TQ,D,F,46,,LEDWAY DRIVE,WEMBLEY,WEMBLEY,BRENT,GREATER LONDON,1389.70588235294,4.0,68.0,53.0,1966.0,HA9,1995
{2A289E9F-61CA-CDC8-E050-A8C063054829},25950,1995-02-10 00:00,HA9 6LL,F,L,302A,,HARROW ROAD,,WEMBLEY,BRENT,GREATER LONDON,564.130434782609,2.0,46.0,54.0,1949.0,HA9,1995
{C2ACABD6-DB9D-41F4-9DE1-FA82E30F6E18},75500,1995-02-15 00:00,HA9 7DY,S,F,47,,CECIL AVENUE,WEMBLEY,WEMBLEY,BRENT,GREATER LONDON,877.906976744186,5.0,86.0,68.0,1929.0,HA9,1995
{2A289E9F-3CAA-CDC8-E050-A8C063054829},19500,1995-02-15 00:00,HA9 9BY,F,L,13,,THE CLOSE,,WEMBLEY,BRENT,GREATER LONDON,384.085089619854,3.0,50.77,65.0,1949.0,HA9,1995
{1D0AD615-030D-4EF7-94B5-27E6354A637C},126000,1995-02-16 00:00,HA9 9PX,D,F,31,,CORRINGHAM ROAD,WEMBLEY,WEMBLEY,BRENT,GREATER LONDON,1050.0,6.0,120.0,52.0,1929.0,HA9,1995
{D81E062B-7773-45B6-BDEA-8588E9D7C658},123000,1995-02-16 00:00,HA9 8EP,D,F,14,,BEECHCROFT GARDENS,WEMBLEY,WEMBLEY,BRENT,GREATER LONDON,763.975155279503,6.0,161.0,64.0,1949.0,HA9,1995
{F787023E-875A-41F7-826A-E8D7722BFE7E},70000,1995-02-16 00:00,HA9 6HR,S,F,29,,SYLVIA GARDENS,WEMBLEY,WEMBLEY,BRENT,GREATER LONDON,795.454545454545,5.0,88.0,44.0,1949.0,HA9,1995
{2A289E9E-9A3C-CDC8-E050-A8C063054829},47500,1995-02-17 00:00,HA9 6JE,S,F,34,,MONKS PARK,,WEMBLEY,BRENT,GREATER LONDON,565.47619047619,5.0,84.0,64.0,1966.0,HA9,1995
{0724B552-1C49-4680-A655-5B55708DDE7E},55000,1995-02-17 00:00,HA9 9DE,T,F,52,,BARNHILL ROAD,WEMBLEY,WEMBLEY,BRENT,GREATER LONDON,611.111111111111,4.0,90.0,30.0,1982.0,HA9,1995
{2A289E9E-1717-CDC8-E050-A8C063054829},21500,1995-02-17 00:00,HA9 0AG,F,L,EMPIRE COURT,4,NORTH END ROAD,,WEMBLEY,BRENT,GREATER LONDON,556.99481865285,2.0,38.6,72.0,1929.0,HA9,1995
{2A289E9C-FC91-CDC8-E050-A8C063054829},35500,1995-02-17 00:00,HA9 8QR,F,L,97,,PEMPATH PLACE,,WEMBLEY,BRENT,GREATER LONDON,1179.40199335548,2.0,30.1,56.0,1995.0,HA9,1995
{93D4C63F-B502-4315-B867-8844EE5CE641},70000,1995-02-20 00:00,HA9 6QJ,S,F,4,,VICTORIA COURT,WEMBLEY,WEMBLEY,BRENT,GREATER LONDON,736.842105263158,5.0,95.0,68.0,1949.0,HA9,1995
{2A289E9D-F5A5-CDC8-E050-A8C063054829},48950,1995-02-21 00:00,HA9 8SL,F,L,41,,WINDERMERE COURT,,WEMBLEY,BRENT,GREATER LONDON,905.140532544379,4.0,54.08,74.0,1949.0,HA9,1995
{8C2FB5C7-DF88-43DA-BD7E-ED52BCE01CA6},57000,1995-02-23 00:00,HA9 8ED,F,L,2A,,MANOR DRIVE,WEMBLEY,WEMBLEY,BRENT,GREATER LONDON,780.821917808219,3.0,73.0,60.0,1929.0,HA9,1995
{2A289E9F-D8C2-CDC8-E050-A8C063054829},33000,1995-02-23 00:00,HA9 6BH,F,L,289,,HARROW ROAD,,WEMBLEY,BRENT,GREATER LONDON,660.0,3.0,50.0,67.0,1929.0,HA9,1995
{F78048EB-0DA5-4074-8041-CC91BD71BA94},135000,1995-02-23 00:00,HA9 9TJ,D,F,21,,RAVENSCROFT AVENUE,WEMBLEY,WEMBLEY,BRENT,GREATER LONDON,635.473545471663,7.0,212.44,50.0,1949.0,HA9,1995
{3AFA7E53-B6A9-4FCC-96A9-26D08B0A7FA1},74500,1995-02-28 00:00,HA9 6LU,S,F,33,,OAKINGTON MANOR DRIVE,WEMBLEY,WEMBLEY,BRENT,GREATER LONDON,570.007651109411,6.0,130.7,37.0,1949.0,HA9,1995
{2A289E9D-3B5D-CDC8-E050-A8C063054829},41000,1995-02-28 00:00,HA9 0RF,F,L,RAGLAN COURT,57,EMPIRE WAY,,WEMBLEY,BRENT,GREATER LONDON,807.086614173228,3.0,50.8,67.0,1949.0,HA9,1995
{3A9CDC00-1A5A-4326-B7B3-D6EAF51A6FC7},110000,1995-03-02 00:00,HA9 7QW,S,F,43,,CLARENDON GARDENS,WEMBLEY,WEMBLEY,BRENT,GREATER LONDON,887.096774193548,5.0,124.0,59.0,1949.0,HA9,1995
{A8202B7B-DAD8-4BA5-BF9A-004032FE6495},68000,1995-03-03 00:00,HA9 7DY,T,F,93,,CECIL AVENUE,WEMBLEY,WEMBLEY,BRENT,GREATER LONDON,819.277108433735,5.0,83.0,58.0,1949.0,HA9,1995
{47760BFB-E8AF-4D98-AB76-F22316FCBDF6},52000,1995-03-08 00:00,HA9 9AY,F,L,FARADAY HOUSE,14,KINGSGATE,WEMBLEY,WEMBLEY,BRENT,GREATER LONDON,547.368421052632,4.0,95.0,63.0,1966.0,HA9,1995
{3A4C321A-73FC-4ACA-9735-2BE38FE794D6},60000,1995-03-08 00:00,HA9 8JG,F,L,15,,THE MARTINS,WEMBLEY,WEMBLEY,BRENT,GREATER LONDON,1052.63157894737,2.0,57.0,77.0,1990.0,HA9,1995
{2A289E9E-22AC-CDC8-E050-A8C063054829},35000,1995-03-08 00:00,HA9 8QE,F,L,6,,THIRD AVENUE,,WEMBLEY,BRENT,GREATER LONDON,603.448275862069,4.0,58.0,63.0,1929.0,HA9,1995
{27636DB9-C582-4197-B00C-EF14F3D1057D},60000,1995-03-09 00:00,HA9 8PS,S,F,24,,GLENDALE GARDENS,WEMBLEY,WEMBLEY,BRENT,GREATER LONDON,612.244897959184,6.0,98.0,63.0,1949.0,HA9,1995
{B99438A3-D1C5-4538-BD6B-2C097E167C08},129000,1995-03-10 00:00,HA9 8EB,S,F,31,FLAT 4,MANOR DRIVE,WEMBLEY,WEMBLEY,BRENT,GREATER LONDON,3635.8511837655,2.0,35.48,66.0,1949.0,HA9,1995
{5E5B3085-C5D2-4246-9FC4-E2460EEC0EAF},75000,1995-03-13 00:00,HA9 8PP,T,F,20,,LONGFIELD AVENUE,WEMBLEY,WEMBLEY,BRENT,GREATER LONDON,468.75,9.0,160.0,68.0,1949.0,HA9,1995
{232F8E15-909B-4266-B08F-C98C0FAABCC4},66000,1995-03-13 00:00,HA9 6NA,S,F,167,,OAKINGTON MANOR DRIVE,WEMBLEY,WEMBLEY,BRENT,GREATER LONDON,733.822548365577,5.0,89.94,51.0,1949.0,HA9,1995
{2A289E9D-E76B-CDC8-E050-A8C063054829},32000,1995-03-15 00:00,HA9 9BY,F,L,8,,THE CLOSE,,WEMBLEY,BRENT,GREATER LONDON,533.333333333333,3.0,60.0,60.0,1949.0,HA9,1995
{2A289E9D-FBAE-CDC8-E050-A8C063054829},27800,1995-03-16 00:00,HA9 0AJ,F,L,EMPIRE COURT,195,NORTH END ROAD,,WEMBLEY,BRENT,GREATER LONDON,617.777777777778,2.0,45.0,57.0,1949.0,HA9,1995
{D139C298-41C9-4525-9B76-CC4394C4C1B8},60000,1995-03-17 00:00,HA9 9PG,F,L,9,,SOUTH GARDENS,WEMBLEY,WEMBLEY,BRENT,GREATER LONDON,674.157303370787,3.0,89.0,65.0,1929.0,HA9,1995
{406DCDAC-0979-4687-8514-C4A09242F24A},119000,1995-03-17 00:00,HA9 9SH,S,F,137,,UXENDON HILL,WEMBLEY,WEMBLEY,BRENT,GREATER LONDON,1293.47826086957,4.0,92.0,55.0,1966.0,HA9,1995
{2A289E9D-1200-CDC8-E050-A8C063054829},46000,1995-03-20 00:00,HA9 8PG,F,L,PARGRAVES COURT,6,BROOK AVENUE,,WEMBLEY,BRENT,GREATER LONDON,950.806118230674,2.0,48.38,32.0,1966.0,HA9,1995
{3B7A7EAE-7EE3-4091-B658-DE30EE83D426},64000,1995-03-22 00:00,HA9 8XB,F,L,20,,ESKDALE CLOSE,WEMBLEY,WEMBLEY,BRENT,GREATER LONDON,680.851063829787,4.0,94.0,55.0,1975.0,HA9,1995
{2A289E9D-136C-CDC8-E050-A8C063054829},32250,1995-03-22 00:00,HA9 9JQ,F,L,KINGS COURT,42,KINGS DRIVE,,WEMBLEY,BRENT,GREATER LONDON,559.895833333333,3.0,57.6,71.0,1929.0,HA9,1995
{2A289E9D-753E-CDC8-E050-A8C063054829},48500,1995-03-24 00:00,HA9 8AB,F,L,26 - 29,FLAT 4,ECCLESTONE PLACE,,WEMBLEY,BRENT,GREATER LONDON,746.153846153846,4.0,65.0,60.0,1949.0,HA9,1995
{2A289E9E-49CB-CDC8-E050-A8C063054829},20500,1995-03-24 00:00,HA9 6DX,F,L,257,FLAT C,HARROW ROAD,,WEMBLEY,BRENT,GREATER LONDON,732.142857142857,1.0,28.0,50.0,1949.0,HA9,1995
{D2B465A0-ACD8-43A8-8120-ED5FEA900CA9},72000,1995-03-27 00:00,HA9 6JX,T,F,52,,PARK VIEW,WEMBLEY,WEMBLEY,BRENT,GREATER LONDON,986.301369863014,4.0,73.0,72.0,1949.0,HA9,1995
{553E8E45-4AB1-4B13-A90B-13B03004EB6D},108000,1995-03-27 00:00,HA9 9EE,D,F,9,,THE MOUNT,WEMBLEY,WEMBLEY,BRENT,GREATER LONDON,620.689655172414,6.0,174.0,61.0,1949.0,HA9,1995
{A7629DFF-4C8F-4CF9-BC16-C5098B1D6472},62500,1995-03-30 00:00,HA9 8NH,F,L,19,,WALTON GARDENS,WEMBLEY,WEMBLEY,BRENT,GREATER LONDON,762.19512195122,3.0,82.0,60.0,1966.0,HA9,1995
{A286CDA6-D087-4AFD-A6AF-4D33FC1AA1DE},89000,1995-03-31 00:00,HA9 9SE,S,F,33,,ALVERSTONE ROAD,WEMBLEY,WEMBLEY,BRENT,GREATER LONDON,729.508196721311,6.0,122.0,70.0,1949.0,HA9,1995
{2A289E9E-1C04-CDC8-E050-A8C063054829},30000,1995-03-31 00:00,HA9 9BY,F,L,13,,THE CLOSE,,WEMBLEY,BRENT,GREATER LONDON,590.900137876699,3.0,50.77,65.0,1949.0,HA9,1995
{74B34640-6CBE-4A42-8A60-3EC2B23AD9EC},65000,1995-03-31 00:00,HA9 7EW,T,F,111,,LONSDALE AVENUE,WEMBLEY,WEMBLEY,BRENT,GREATER LONDON,764.705882352941,4.0,85.0,57.0,1929.0,HA9,1995
{2D654473-6CB8-436F-9C33-C7190DB8061A},113000,1995-04-05 00:00,HA9 9RR,S,F,98,,WEST HILL,WEMBLEY,WEMBLEY,BRENT,GREATER LONDON,991.228070175439,7.0,114.0,66.0,1966.0,HA9,1995
{2A289E9D-CB18-CDC8-E050-A8C063054829},36000,1995-04-05 00:00,HA9 8HF,F,L,89A,,WEMBLEY PARK DRIVE,,WEMBLEY,BRENT,GREATER LONDON,580.645161290323,4.0,62.0,65.0,1990.0,HA9,1995
{93E1A6E1-AEB0-4625-9872-D55510B6E31E},173350,1995-04-05 00:00,HA9 9NW,D,F,14,,BARN WAY,WEMBLEY,WEMBLEY,BRENT,GREATER LONDON,1031.84523809524,7.0,168.0,69.0,1949.0,HA9,1995
{E7E340D3-DBD3-4327-9125-2BF3B37D8497},101000,1995-04-06 00:00,HA9 7JH,S,F,9,,KESWICK GARDENS,WEMBLEY,WEMBLEY,BRENT,GREATER LONDON,870.689655172414,7.0,116.0,45.0,1949.0,HA9,1995
{2A289E9E-E1B8-CDC8-E050-A8C063054829},44000,1995-04-07 00:00,HA9 8QR,F,L,102,,PEMPATH PLACE,,WEMBLEY,BRENT,GREATER LONDON,956.521739130435,2.0,46.0,73.0,1990.0,HA9,1995
{05BA4F17-68CB-4C5E-827B-C88288D06820},165000,1995-04-18 00:00,HA9 9ED,D,F,17,,MOUNT DRIVE,WEMBLEY,WEMBLEY,BRENT,GREATER LONDON,670.731707317073,7.0,246.0,66.0,1949.0,HA9,1995
{2A289E9E-81C4-CDC8-E050-A8C063054829},36500,1995-04-19 00:00,HA9 0RE,F,L,RAGLAN COURT,18,EMPIRE WAY,,WEMBLEY,BRENT,GREATER LONDON,549.86441699307,5.0,66.38,34.0,1949.0,HA9,1995
{2A289E9F-0621-CDC8-E050-A8C063054829},49000,1995-04-20 00:00,HA9 9BY,F,L,8,,THE CLOSE,,WEMBLEY,BRENT,GREATER LONDON,816.666666666667,3.0,60.0,60.0,1949.0,HA9,1995
{420025A0-AA70-45CC-B3D0-188CF5C8EA3A},54500,1995-04-25 00:00,HA9 7LW,S,F,127,,LLANOVER ROAD,WEMBLEY,WEMBLEY,BRENT,GREATER LONDON,681.25,4.0,80.0,56.0,1949.0,HA9,1995
{966B4A3D-CB7E-4B0F-98A4-AFF9E2D6DCAA},87000,1995-04-26 00:00,HA9 8TF,T,F,51,,GRASMERE AVENUE,WEMBLEY,WEMBLEY,BRENT,GREATER LONDON,813.084112149533,4.0,107.0,63.0,1929.0,HA9,1995
{2A289E9D-8F30-CDC8-E050-A8C063054829},45000,1995-04-26 00:00,HA9 9BZ,F,L,28,,POPLAR GROVE,,WEMBLEY,BRENT,GREATER LONDON,671.641791044776,3.0,67.0,47.0,1975.0,HA9,1995
{2A289E9D-382C-CDC8-E050-A8C063054829},34000,1995-04-26 00:00,HA9 6PG,F,L,12A,,HARROW ROAD,,WEMBLEY,BRENT,GREATER LONDON,653.846153846154,3.0,52.0,65.0,1949.0,HA9,1995
{A5A9C136-FBBF-4414-B31F-599142814727},79000,1995-04-28 00:00,HA9 6SE,F,F,47,,TUDOR COURT SOUTH,WEMBLEY,WEMBLEY,BRENT,GREATER LONDON,1010.98001074966,4.0,78.142,59.0,1949.0,HA9,1995
{67EDFC46-5304-4025-9817-E66D6C2CE9BA},61950,1995-04-28 00:00,HA9 8EJ,S,F,112A,,WEMBLEY HILL ROAD,WEMBLEY,WEMBLEY,BRENT,GREATER LONDON,3027.85923753666,1.0,20.46,39.0,1966.0,HA9,1995
{8D91554C-DA16-4F9D-9A76-15671578C1EB},67000,1995-05-03 00:00,HA9 6EA,T,F,58,,JESMOND AVENUE,WEMBLEY,WEMBLEY,BRENT,GREATER LONDON,649.350649350649,5.0,103.18,55.0,1949.0,HA9,1995
{B1EA69D0-3AF5-4726-928C-32F0B0C1A8D0},52000,1995-05-05 00:00,HA9 8QR,F,L,76,,PEMPATH PLACE,WEMBLEY,WEMBLEY,BRENT,GREATER LONDON,1024.22690565294,2.0,50.77,55.0,1982.0,HA9,1995
{2A289E9E-4D05-CDC8-E050-A8C063054829},19000,1995-05-09 00:00,HA9 0AE,F,L,DANES COURT,36,NORTH END ROAD,,WEMBLEY,BRENT,GREATER LONDON,339.285714285714,2.0,56.0,67.0,1949.0,HA9,1995
{2A289E9E-DFCD-CDC8-E050-A8C063054829},45000,1995-05-12 00:00,HA9 9BX,F,L,134A,,BARNHILL ROAD,,WEMBLEY,BRENT,GREATER LONDON,853.889943074004,3.0,52.7,68.0,1949.0,HA9,1995
{5D3E3511-BF48-4D9C-B0F2-C91A21281330},92800,1995-05-12 00:00,HA9 9AG,S,F,53A,,BRIDGE ROAD,WEMBLEY,WEMBLEY,BRENT,GREATER LONDON,1042.69662921348,4.0,89.0,62.0,1949.0,HA9,1995
{2A289E9F-7607-CDC8-E050-A8C063054829},24000,1995-05-12 00:00,HA9 0AD,F,L,DANES COURT,4,NORTH END ROAD,,WEMBLEY,BRENT,GREATER LONDON,390.180458462039,3.0,61.51,75.0,1949.0,HA9,1995
{3F0D4BE8-E5E0-420E-9CD9-904F443A2F35},125000,1995-05-16 00:00,HA9 8TJ,S,F,23,,ARNSIDE GARDENS,WEMBLEY,WEMBLEY,BRENT,GREATER LONDON,892.857142857143,6.0,140.0,63.0,1949.0,HA9,1995
{2A289E9C-E5E9-CDC8-E050-A8C063054829},36000,1995-05-17 00:00,HA9 9ES,F,L,KINGS COURT,22,KINGS DRIVE,,WEMBLEY,BRENT,GREATER LONDON,514.285714285714,3.0,70.0,40.0,1949.0,HA9,1995
{53615503-A7DF-41AA-9E84-888E093C6F2C},89000,1995-05-19 00:00,HA9 8NP,S,F,8,,ASHLEY GARDENS,WEMBLEY,WEMBLEY,BRENT,GREATER LONDON,431.829209121786,8.0,206.1,64.0,1949.0,HA9,1995
{B9E8528F-3361-4BA0-8FAC-00A9605FD884},53000,1995-05-19 00:00,HA9 9ES,F,L,KINGS COURT,15,KINGS DRIVE,WEMBLEY,WEMBLEY,BRENT,GREATER LONDON,662.5,4.0,80.0,48.0,1949.0,HA9,1995
{2A289E9D-BB87-CDC8-E050-A8C063054829},26000,1995-05-19 00:00,HA9 0RG,F,L,RAGLAN COURT,113,EMPIRE WAY,,WEMBLEY,BRENT,GREATER LONDON,501.736781165573,3.0,51.82,75.0,1949.0,HA9,1995
{DCFCF884-7C3E-43A6-8A77-5CB52C698CDB},100000,1995-05-19 00:00,HA9 9TF,D,F,14,,KINCH GROVE,WEMBLEY,WEMBLEY,BRENT,GREATER LONDON,689.655172413793,8.0,145.0,57.0,1949.0,HA9,1995
{2A289E9E-0243-CDC8-E050-A8C063054829},40500,1995-05-22 00:00,HA9 8HU,F,L,40,,CROWN WALK,,WEMBLEY,BRENT,GREATER LONDON,603.307016237152,2.0,67.13,61.0,1982.0,HA9,1995
{2A289E9F-B656-CDC8-E050-A8C063054829},23000,1995-05-22 00:00,HA9 8NB,F,L,146,,CARLTON AVENUE EAST,,WEMBLEY,BRENT,GREATER LONDON,781.25,1.0,29.44,64.0,1975.0,HA9,1995
{2A289E9F-3E95-CDC8-E050-A8C063054829},32950,1995-05-25 00:00,HA9 9DB,F,L,54,,POPLAR GROVE,,WEMBLEY,BRENT,GREATER LONDON,524.264120922832,4.0,62.85,76.0,1966.0,HA9,1995
{BDC49DA3-64A2-45BE-ABEC-058BA2E1F87E},55000,1995-05-26 00:00,HA9 9BY,F,L,2A,,THE CLOSE,WEMBLEY,WEMBLEY,BRENT,GREATER LONDON,982.142857142857,3.0,56.0,57.0,1949.0,HA9,1995
{F42B1386-9897-434D-89D9-0D954414991B},95000,1995-05-26 00:00,HA9 9QU,S,F,12,,BRAMPTON GROVE,WEMBLEY,WEMBLEY,BRENT,GREATER LONDON,1000.0,4.0,95.0,58.0,1949.0,HA9,1995
{6BFE5A15-FF7F-4E9E-9493-BBA74FA5DFA0},93750,1995-05-30 00:00,HA9 8EP,D,F,34,,BEECHCROFT GARDENS,WEMBLEY,WEMBLEY,BRENT,GREATER LONDON,561.377245508982,7.0,167.0,49.0,1966.0,HA9,1995
{2A289E9C-EEBE-CDC8-E050-A8C063054829},23600,1995-06-02 00:00,HA9 0AL,F,L,EMPIRE COURT,205,NORTH END ROAD,,WEMBLEY,BRENT,GREATER LONDON,587.064676616915,2.0,40.2,67.0,1900.0,HA9,1995
{A3A5A53B-F598-46E7-B574-4D3ECB2A1259},75000,1995-06-02 00:00,HA9 6BW,T,F,2,,CLIFTON AVENUE,WEMBLEY,WEMBLEY,BRENT,GREATER LONDON,421.348314606742,7.0,178.0,35.0,1929.0,HA9,1995
{2A289E9F-038D-CDC8-E050-A8C063054829},35100,1995-06-03 00:00,HA9 7LF,F,L,101,FLAT 3,CLARENDON GARDENS,,WEMBLEY,BRENT,GREATER LONDON,737.394957983193,3.0,47.6,61.0,1975.0,HA9,1995
{2A289E9F-A086-CDC8-E050-A8C063054829},45000,1995-06-06 00:00,HA9 8HF,F,L,89A,,WEMBLEY PARK DRIVE,,WEMBLEY,BRENT,GREATER LONDON,725.806451612903,4.0,62.0,65.0,1990.0,HA9,1995
{2A289E9D-C10C-CDC8-E050-A8C063054829},39000,1995-06-06 00:00,HA9 8SJ,S,L,34,,WINDERMERE COURT,,WEMBLEY,BRENT,GREATER LONDON,650.0,3.0,60.0,66.0,1929.0,HA9,1995
{191F2551-A24C-4635-865D-6453E3B11757},95750,1995-06-07 00:00,HA9 6RG,S,F,62,,VIVIAN AVENUE,WEMBLEY,WEMBLEY,BRENT,GREATER LONDON,714.55223880597,7.0,134.0,53.0,1929.0,HA9,1995
